league,season,player_id,games_played,attempts,mades,total_points,three_attempts,three_mades,two_attempts,two_mades,assisted_shots,fouled_on_shot,blocked_shots,avg_shot_distance,fg_percentage,two_pt_percentage,three_pt_percentage,efg_percentage,points_per_shot,three_pa_rate,ft_attempts,ft_mades,ft_percentage,fouled_fga,fouled_fg_made,fg_pct_on_fouled_fga,cns_attempts,cns_mades,cns_points,cns_three_attempts,cns_three_mades,cns_two_attempts,cns_two_mades,cns_fg_percentage,cns_efg_percentage,cns_ft_attempts,cns_ft_mades,cns_points_per_shot,cns_attempt_rate,od_attempts,od_mades,od_points,od_three_attempts,od_three_mades,od_two_attempts,od_two_mades,od_fg_percentage,od_efg_percentage,od_ft_attempts,od_ft_mades,od_points_per_shot,od_attempt_rate,contested_attempts,contested_mades,contested_points,contested_three_attempts,contested_three_mades,contested_two_attempts,contested_two_mades,contested_fg_percentage,contested_two_fg_percentage,contested_three_fg_percentage,contested_efg_percentage,contested_ft_attempts,contested_ft_mades,contested_points_per_shot,contested_attempt_rate,uncontested_attempts,uncontested_mades,uncontested_points,uncontested_three_attempts,uncontested_three_mades,uncontested_two_attempts,uncontested_two_mades,uncontested_fg_percentage,uncontested_two_fg_percentage,uncontested_three_fg_percentage,uncontested_efg_percentage,uncontested_ft_attempts,uncontested_ft_mades,uncontested_points_per_shot,uncontested_attempt_rate,rim_attempts,rim_mades,rim_fg_percentage,rim_attempt_rate,short_midrange_paint_attempts,short_midrange_paint_mades,short_midrange_paint_fg_percentage,short_midrange_paint_attempt_rate,long_midrange_attempts,long_midrange_mades,long_midrange_fg_percentage,long_midrange_attempt_rate,zone_three_attempts,zone_three_mades,zone_three_fg_percentage,zone_three_attempt_rate,attempts_Restricted_Area,mades_Restricted_Area,attempts_Paint_Non_RA,mades_Paint_Non_RA,attempts_Mid_Range,mades_Mid_Range,attempts_Corner_3,mades_Corner_3,attempts_Above_Break_3,mades_Above_Break_3,cl_average_attempts,cl_average_mades,cl_average_points,cl_average_fg_percentage,cl_average_attempt_rate,cl_average_points_per_shot,cl_blocked_attempts,cl_blocked_mades,cl_blocked_points,cl_blocked_fg_percentage,cl_blocked_attempt_rate,cl_blocked_points_per_shot,cl_light_attempts,cl_light_mades,cl_light_points,cl_light_fg_percentage,cl_light_attempt_rate,cl_light_points_per_shot,cl_open_attempts,cl_open_mades,cl_open_points,cl_open_fg_percentage,cl_open_attempt_rate,cl_open_points_per_shot,cl_plus_attempts,cl_plus_mades,cl_plus_points,cl_plus_fg_percentage,cl_plus_attempt_rate,cl_plus_points_per_shot,cst_catchAndShoot_attempts,cst_catchAndShoot_mades,cst_catchAndShoot_points,cst_catchAndShoot_fg_percentage,cst_catchAndShoot_attempt_rate,cst_catchAndShoot_points_per_shot,cst_dribblePullUp_attempts,cst_dribblePullUp_mades,cst_dribblePullUp_points,cst_dribblePullUp_fg_percentage,cst_dribblePullUp_attempt_rate,cst_dribblePullUp_points_per_shot,cst_dunk_attempts,cst_dunk_mades,cst_dunk_points,cst_dunk_fg_percentage,cst_dunk_attempt_rate,cst_dunk_points_per_shot,cst_floater_attempts,cst_floater_mades,cst_floater_points,cst_floater_fg_percentage,cst_floater_attempt_rate,cst_floater_points_per_shot,cst_heave_attempts,cst_heave_mades,cst_heave_points,cst_heave_fg_percentage,cst_heave_attempt_rate,cst_heave_points_per_shot,cst_hook_attempts,cst_hook_mades,cst_hook_points,cst_hook_fg_percentage,cst_hook_attempt_rate,cst_hook_points_per_shot,cst_layup_attempts,cst_layup_mades,cst_layup_points,cst_layup_fg_percentage,cst_layup_attempt_rate,cst_layup_points_per_shot,cst_leaner_attempts,cst_leaner_mades,cst_leaner_points,cst_leaner_fg_percentage,cst_leaner_attempt_rate,cst_leaner_points_per_shot,cst_lob_attempts,cst_lob_mades,cst_lob_points,cst_lob_fg_percentage,cst_lob_attempt_rate,cst_lob_points_per_shot,cst_offMove_attempts,cst_offMove_mades,cst_offMove_points,cst_offMove_fg_percentage,cst_offMove_attempt_rate,cst_offMove_points_per_shot,cst_postFadeaway_attempts,cst_postFadeaway_mades,cst_postFadeaway_points,cst_postFadeaway_fg_percentage,cst_postFadeaway_attempt_rate,cst_postFadeaway_points_per_shot,cst_shakeAndRaise_attempts,cst_shakeAndRaise_mades,cst_shakeAndRaise_points,cst_shakeAndRaise_fg_percentage,cst_shakeAndRaise_attempt_rate,cst_shakeAndRaise_points_per_shot,cst_stepback_attempts,cst_stepback_mades,cst_stepback_points,cst_stepback_fg_percentage,cst_stepback_attempt_rate,cst_stepback_points_per_shot,cst_tip_attempts,cst_tip_mades,cst_tip_points,cst_tip_fg_percentage,cst_tip_attempt_rate,cst_tip_points_per_shot,player_name,team_name,meta_team_id,appearances,is_traded
SPAIN,2024-2025,59306,3,1,0,0,0,0,1,0,0,0,0,6.0177,0.0,0.0,,0.0,0.0,0.0,0,0,,0,0,,1,0,0,0,0,1,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0,0,,,0,0,,0.0,1,0,0,0,0,1,0,0.0,0.0,,0.0,0,0,0.0,1.0,0,0,0,0,0,0,0,,,,,0,0,,0.0,0,0,,0.0,1,0,0.0,1.0,0,0,,0.0,0,0,,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,1,0,0,0.0,1.0,0.0,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,1,0,0,0.0,1.0,0.0,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,Jakub Urbaniak,Dreamland Gran Canaria,1328,3,False
SPAIN,2024-2025,59272,22,26,9,26,20,7,6,2,8,1,0,19.195588461538456,0.34615384615384615,0.3333333333333333,0.35,0.4807692307692308,0.983358547655068,0.7692307692307693,1,1,1.0,1,1,1.0,15,7,19,13,5,2,2,0.4666666666666667,0.6333333333333333,1,1,1.2953367875647668,0.6521739130434783,8,2,6,5,2,3,0,0.25,0.375,0,0,0.75,0.34782608695652173,18,6,16,13,4,5,2,0.3333333333333333,0.4,0.3076923076923077,0.4444444444444444,1,1,0.9219088937093275,0.72,7,3,9,6,3,1,0,0.42857142857142855,0.0,0.5,0.6428571428571429,0,0,1.2857142857142858,0.28,3,1,0.3333333333333333,0.11538461538461539,2,0,0.0,0.07692307692307693,1,1,1.0,0.038461538461538464,19,7,0.3684210526315789,0.7307692307692307,3,1,2,0,1,1,11,5,8,2,10,6,16,0.6,0.38461538461538464,1.6,0,0,0,,0.0,,2,1,3,0.5,0.07692307692307693,1.5,5,2,6,0.4,0.19230769230769232,1.2,8,0,0,0.0,0.3076923076923077,0.0,11,4,11,0.36363636363636365,0.4230769230769231,1.0,4,2,6,0.5,0.15384615384615385,1.5,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,3,1,2,0.3333333333333333,0.11538461538461539,0.6666666666666666,0,0,0,,0.0,,0,0,0,,0.0,,3,2,6,0.6666666666666666,0.11538461538461539,2.0,0,0,0,,0.0,,2,0,0,0.0,0.07692307692307693,0.0,1,0,0,0.0,0.038461538461538464,0.0,1,0,0,0.0,0.038461538461538464,0.0,Pere Tomas Noguera,Coviran Granada,1319,22,False
SPAIN,2024-2025,59164,33,196,102,282,71,26,125,76,72,21,9,13.378756122448982,0.5204081632653061,0.608,0.36619718309859156,0.5867346938775511,1.2730227518959913,0.3622448979591837,58,52,0.896551724137931,21,4,0.19047619047619047,118,63,150,64,24,54,39,0.5338983050847458,0.635593220338983,2,2,1.2786002691790042,0.6145833333333334,74,37,75,6,1,68,36,0.5,0.5067567567567568,1,1,1.0209564750134337,0.3854166666666667,125,55,126,46,16,79,39,0.44,0.4936708860759494,0.34782608695652173,0.504,3,3,1.0212159594680177,0.6510416666666666,67,43,94,23,8,44,35,0.6417910447761194,0.7954545454545454,0.34782608695652173,0.7014925373134329,0,0,1.4029850746268657,0.3489583333333333,37,28,0.7567567567567568,0.18877551020408162,59,33,0.559322033898305,0.3010204081632653,27,13,0.48148148148148145,0.1377551020408163,68,24,0.35294117647058826,0.3469387755102041,37,28,59,33,27,13,26,12,42,12,51,25,59,0.49019607843137253,0.2602040816326531,1.1568627450980393,9,0,0,0.0,0.04591836734693878,0.0,16,13,27,0.8125,0.08163265306122448,1.6875,51,30,67,0.5882352941176471,0.2602040816326531,1.3137254901960784,65,30,67,0.46153846153846156,0.33163265306122447,1.0307692307692307,58,26,74,0.4482758620689655,0.29591836734693877,1.2758620689655173,21,5,10,0.23809523809523808,0.10714285714285714,0.47619047619047616,8,7,14,0.875,0.04081632653061224,1.75,8,3,6,0.375,0.04081632653061224,0.75,0,0,0,,0.0,,10,5,10,0.5,0.05102040816326531,1.0,65,43,86,0.6615384615384615,0.33163265306122447,1.323076923076923,0,0,0,,0.0,,0,0,0,,0.0,,14,4,10,0.2857142857142857,0.07142857142857142,0.7142857142857143,5,4,8,0.8,0.025510204081632654,1.6,1,0,0,0.0,0.00510204081632653,0.0,1,1,2,1.0,0.00510204081632653,2.0,1,0,0,0.0,0.00510204081632653,0.0,Joel Parra Lopez,BC Barcelona,1340,33,False
SPAIN,2024-2025,59190,31,161,70,212,96,38,65,32,58,7,6,18.441978881987573,0.43478260869565216,0.49230769230769234,0.3958333333333333,0.5527950310559007,1.1958483754512634,0.5962732919254659,37,34,0.918918918918919,7,0,0.0,105,51,139,83,37,22,14,0.4857142857142857,0.6619047619047619,0,0,1.3238095238095238,0.7,45,17,35,7,1,38,16,0.37777777777777777,0.3888888888888889,0,0,0.7777777777777778,0.3,103,33,86,62,20,41,13,0.32038834951456313,0.3170731707317073,0.3225806451612903,0.4174757281553398,0,0,0.8349514563106796,0.6688311688311688,51,36,90,29,18,22,18,0.7058823529411765,0.8181818181818182,0.6206896551724138,0.8823529411764706,0,0,1.7647058823529411,0.33116883116883117,16,11,0.6875,0.09937888198757763,24,10,0.4166666666666667,0.14906832298136646,23,10,0.43478260869565216,0.14285714285714285,88,38,0.4318181818181818,0.546583850931677,16,11,24,10,23,10,34,15,54,23,57,19,53,0.3333333333333333,0.35403726708074534,0.9298245614035088,6,0,0,0.0,0.037267080745341616,0.0,11,9,23,0.8181818181818182,0.06832298136645963,2.090909090909091,40,27,67,0.675,0.2484472049689441,1.675,40,14,33,0.35,0.2484472049689441,0.825,64,32,91,0.5,0.39751552795031053,1.421875,16,4,9,0.25,0.09937888198757763,0.5625,2,1,2,0.5,0.012422360248447204,1.0,9,5,10,0.5555555555555556,0.055900621118012424,1.1111111111111112,2,0,0,0.0,0.012422360248447204,0.0,7,5,10,0.7142857142857143,0.043478260869565216,1.4285714285714286,21,12,24,0.5714285714285714,0.13043478260869565,1.1428571428571428,0,0,0,,0.0,,0,0,0,,0.0,,27,10,30,0.37037037037037035,0.16770186335403728,1.1111111111111112,2,0,0,0.0,0.012422360248447204,0.0,2,0,0,0.0,0.012422360248447204,0.0,2,0,0,0.0,0.012422360248447204,0.0,0,0,0,,0.0,,Mindaugas Susinskas,Basquet Girona,1315,31,False
SPAIN,2024-2025,24905,34,203,86,289,135,46,68,40,49,29,7,19.900150738916256,0.4236453201970443,0.5882352941176471,0.34074074074074073,0.5369458128078818,1.2155114401076716,0.6650246305418719,79,71,0.8987341772151899,29,4,0.13793103448275862,81,36,104,76,32,5,4,0.4444444444444444,0.6419753086419753,0,0,1.2839506172839505,0.41968911917098445,112,49,112,53,14,59,35,0.4375,0.5,4,4,1.0196905766526019,0.5803108808290155,139,54,138,91,30,48,24,0.38848920863309355,0.5,0.32967032967032966,0.49640287769784175,3,3,1.0048460661345497,0.6984924623115578,60,31,78,42,16,18,15,0.5166666666666667,0.8333333333333334,0.38095238095238093,0.65,1,1,1.3070814030443416,0.3015075376884422,20,14,0.7,0.09852216748768473,32,16,0.5,0.15763546798029557,14,9,0.6428571428571429,0.06896551724137931,126,45,0.35714285714285715,0.6206896551724138,20,14,32,16,14,9,14,9,112,36,66,31,85,0.4696969696969697,0.3251231527093596,1.2878787878787878,7,0,0,0.0,0.034482758620689655,0.0,17,7,17,0.4117647058823529,0.08374384236453201,1.0,43,24,61,0.5581395348837209,0.21182266009852216,1.4186046511627908,66,23,53,0.3484848484848485,0.3251231527093596,0.803030303030303,53,25,75,0.4716981132075472,0.26108374384236455,1.4150943396226414,60,22,56,0.36666666666666664,0.2955665024630542,0.9333333333333333,0,0,0,,0.0,,12,7,14,0.5833333333333334,0.059113300492610835,1.1666666666666667,4,0,0,0.0,0.019704433497536946,0.0,1,0,0,0.0,0.0049261083743842365,0.0,39,22,44,0.5641025641025641,0.1921182266009852,1.1282051282051282,0,0,0,,0.0,,0,0,0,,0.0,,23,7,21,0.30434782608695654,0.11330049261083744,0.9130434782608695,0,0,0,,0.0,,7,2,6,0.2857142857142857,0.034482758620689655,0.8571428571428571,0,0,0,,0.0,,0,0,0,,0.0,,Harald Frey,Bilbao Basket,1335,34,False
SPAIN,2024-2025,59181,33,165,75,214,103,38,62,37,63,12,3,17.419082424242426,0.45454545454545453,0.5967741935483871,0.36893203883495146,0.5696969696969697,1.1691433566433567,0.6242424242424243,41,26,0.6341463414634146,12,5,0.4166666666666667,118,53,142,92,36,26,17,0.4491525423728814,0.6016949152542372,1,0,1.198919284025667,0.7612903225806451,37,17,35,6,1,31,16,0.4594594594594595,0.47297297297297297,4,3,0.9803921568627452,0.23870967741935484,116,49,124,74,26,42,23,0.4224137931034483,0.5476190476190477,0.35135135135135137,0.5344827586206896,5,3,1.0744500846023688,0.7160493827160493,46,24,59,27,11,19,13,0.5217391304347826,0.6842105263157895,0.4074074074074074,0.6413043478260869,0,0,1.2826086956521738,0.2839506172839506,24,18,0.75,0.14545454545454545,29,14,0.4827586206896552,0.17575757575757575,8,4,0.5,0.048484848484848485,100,37,0.37,0.6060606060606061,24,18,29,14,8,4,39,17,61,20,51,19,50,0.37254901960784315,0.3090909090909091,0.9803921568627451,3,0,0,0.0,0.01818181818181818,0.0,10,4,8,0.4,0.06060606060606061,0.8,36,20,51,0.5555555555555556,0.21818181818181817,1.4166666666666667,62,30,74,0.4838709677419355,0.37575757575757573,1.1935483870967742,78,32,95,0.41025641025641024,0.4727272727272727,1.2179487179487178,8,2,5,0.25,0.048484848484848485,0.625,4,3,6,0.75,0.024242424242424242,1.5,5,2,4,0.4,0.030303030303030304,0.8,0,0,0,,0.0,,6,2,4,0.3333333333333333,0.03636363636363636,0.6666666666666666,35,23,46,0.6571428571428571,0.21212121212121213,1.3142857142857143,0,0,0,,0.0,,0,0,0,,0.0,,19,7,19,0.3684210526315789,0.11515151515151516,1.0,0,0,0,,0.0,,4,0,0,0.0,0.024242424242424242,0.0,1,0,0,0.0,0.006060606060606061,0.0,2,2,4,1.0,0.012121212121212121,2.0,Marcis Steinbergs,BAXI Manresa,1330,33,False
SPAIN,2024-2025,24249,30,416,202,600,166,62,250,140,96,61,11,15.191533653846154,0.4855769230769231,0.56,0.37349397590361444,0.5600961538461539,1.242544731610338,0.39903846153846156,152,134,0.881578947368421,61,19,0.3114754098360656,122,60,160,95,40,27,20,0.4918032786885246,0.6557377049180327,6,5,1.3238125802310654,0.30730478589420657,275,135,289,61,19,214,116,0.4909090909090909,0.5254545454545455,14,12,1.070564802959169,0.6926952141057935,294,137,316,109,42,185,95,0.46598639455782315,0.5135135135135135,0.3853211009174312,0.5374149659863946,17,15,1.0979169430808013,0.7295285359801489,109,59,136,48,18,61,41,0.5412844036697247,0.6721311475409836,0.375,0.6238532110091743,4,3,1.25496569158541,0.2704714640198511,61,45,0.7377049180327869,0.1466346153846154,94,51,0.5425531914893617,0.22596153846153846,91,40,0.43956043956043955,0.21875,154,60,0.38961038961038963,0.3701923076923077,61,45,94,51,91,40,17,10,137,50,112,54,136,0.48214285714285715,0.2692307692307692,1.2142857142857142,11,0,0,0.0,0.026442307692307692,0.0,35,16,39,0.45714285714285713,0.08413461538461539,1.1142857142857143,74,43,97,0.581081081081081,0.1778846153846154,1.3108108108108107,171,83,180,0.4853801169590643,0.4110576923076923,1.0526315789473684,36,19,56,0.5277777777777778,0.08653846153846154,1.5555555555555556,128,46,110,0.359375,0.3076923076923077,0.859375,0,0,0,,0.0,,32,19,38,0.59375,0.07692307692307693,1.1875,1,0,0,0.0,0.002403846153846154,0.0,7,5,10,0.7142857142857143,0.016826923076923076,1.4285714285714286,117,75,150,0.6410256410256411,0.28125,1.2820512820512822,4,2,4,0.5,0.009615384615384616,1.0,0,0,0,,0.0,,65,26,74,0.4,0.15625,1.1384615384615384,0,0,0,,0.0,,5,1,2,0.2,0.01201923076923077,0.4,8,3,8,0.375,0.019230769230769232,1.0,0,0,0,,0.0,,Jerrick Harding,BC MoraBanc Andorra,1332,30,False
SPAIN,2024-2025,35726,37,295,131,408,216,82,79,49,87,30,4,19.144089152542367,0.4440677966101695,0.620253164556962,0.37962962962962965,0.5830508474576271,1.2422360248447204,0.7322033898305085,76,64,0.8421052631578947,30,10,0.3333333333333333,171,77,219,153,65,18,12,0.4502923976608187,0.6403508771929824,5,5,1.2933025404157046,0.6107142857142858,109,47,107,53,13,56,34,0.43119266055045874,0.4908256880733945,4,4,1.0021668472372698,0.3892857142857143,206,86,230,153,58,53,28,0.4174757281553398,0.5283018867924528,0.3790849673202614,0.558252427184466,9,9,1.1383120594398932,0.7330960854092526,75,38,96,52,20,23,18,0.5066666666666667,0.782608695652174,0.38461538461538464,0.64,2,2,1.2915129151291513,0.2669039145907473,32,23,0.71875,0.10847457627118644,33,19,0.5757575757575758,0.11186440677966102,11,4,0.36363636363636365,0.03728813559322034,202,78,0.38613861386138615,0.6847457627118644,32,23,33,19,11,4,41,12,161,66,99,45,127,0.45454545454545453,0.33559322033898303,1.2828282828282829,4,0,0,0.0,0.013559322033898305,0.0,21,8,23,0.38095238095238093,0.0711864406779661,1.0952380952380953,54,30,73,0.5555555555555556,0.18305084745762712,1.3518518518518519,103,41,103,0.39805825242718446,0.34915254237288135,1.0,62,21,63,0.3387096774193548,0.21016949152542372,1.0161290322580645,63,16,45,0.25396825396825395,0.2135593220338983,0.7142857142857143,7,7,14,1.0,0.023728813559322035,2.0,7,2,4,0.2857142857142857,0.023728813559322035,0.5714285714285714,0,0,0,,0.0,,0,0,0,,0.0,,44,31,62,0.7045454545454546,0.14915254237288136,1.4090909090909092,0,0,0,,0.0,,0,0,0,,0.0,,89,43,128,0.48314606741573035,0.3016949152542373,1.4382022471910112,1,0,0,0.0,0.003389830508474576,0.0,3,2,5,0.6666666666666666,0.010169491525423728,1.6666666666666667,3,1,3,0.3333333333333333,0.010169491525423728,1.0,2,1,2,0.5,0.006779661016949152,1.0,David Kramer,Lenovo Tenerife,1333,37,False
SPAIN,2024-2025,59229,6,1,0,0,0,0,1,0,0,0,0,1.2773,0.0,0.0,,0.0,0.0,0.0,0,0,,0,0,,0,0,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,,,0,0,,,1,0,0,0,0,1,0,0.0,0.0,,0.0,0,0,0.0,1.0,0,0,0,0,0,0,0,,,,,0,0,,0.0,1,0,0.0,1.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,1,0,0,0.0,1.0,0.0,Sayon Keita,BC Barcelona,1340,6,False
SPAIN,2024-2025,59152,9,33,20,47,1,0,32,20,11,7,4,4.831848484848485,0.6060606060606061,0.625,0.0,0.6060606060606061,1.2002042900919307,0.030303030303030304,14,7,0.5,7,2,0.2857142857142857,19,12,24,0,0,19,12,0.631578947368421,0.631578947368421,2,1,1.2575452716297788,0.6785714285714286,9,5,10,1,0,8,5,0.5555555555555556,0.5555555555555556,0,0,1.1111111111111112,0.32142857142857145,18,9,18,1,0,17,9,0.5,0.5294117647058824,0.0,0.5,2,1,1.00635593220339,0.5454545454545454,15,11,22,0,0,15,11,0.7333333333333333,0.7333333333333333,,0.7333333333333333,0,0,1.4666666666666666,0.45454545454545453,17,10,0.5882352941176471,0.5151515151515151,13,9,0.6923076923076923,0.3939393939393939,2,1,0.5,0.06060606060606061,1,0,0.0,0.030303030303030304,17,10,13,9,2,1,1,0,0,0,4,3,6,0.75,0.12121212121212122,1.5,4,0,0,0.0,0.12121212121212122,0.0,1,0,0,0.0,0.030303030303030304,0.0,14,11,22,0.7857142857142857,0.42424242424242425,1.5714285714285714,10,6,12,0.6,0.30303030303030304,1.2,0,0,0,,0.0,,1,0,0,0.0,0.030303030303030304,0.0,5,4,8,0.8,0.15151515151515152,1.6,1,0,0,0.0,0.030303030303030304,0.0,0,0,0,,0.0,,3,2,4,0.6666666666666666,0.09090909090909091,1.3333333333333333,13,8,16,0.6153846153846154,0.3939393939393939,1.2307692307692308,0,0,0,,0.0,,6,4,8,0.6666666666666666,0.18181818181818182,1.3333333333333333,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,4,2,4,0.5,0.12121212121212122,1.0,Bassala Bagayoko,Bilbao Basket,1335,9,False
SPAIN,2024-2025,692,16,29,13,38,9,5,20,8,5,4,2,12.861641379310342,0.4482758620689655,0.4,0.5555555555555556,0.5344827586206896,1.1377245508982037,0.3103448275862069,10,7,0.7,4,0,0.0,10,6,16,7,4,3,2,0.6,0.8,0,0,1.6,0.35714285714285715,18,7,15,2,1,16,6,0.3888888888888889,0.4166666666666667,0,0,0.8333333333333334,0.6428571428571429,19,9,21,4,3,15,6,0.47368421052631576,0.4,0.75,0.5526315789473685,0,0,1.105263157894737,0.7037037037037037,8,3,7,4,1,4,2,0.375,0.5,0.25,0.4375,0,0,0.875,0.2962962962962963,5,3,0.6,0.1724137931034483,10,3,0.3,0.3448275862068966,4,2,0.5,0.13793103448275862,7,4,0.5714285714285714,0.2413793103448276,5,3,10,3,4,2,3,2,4,2,7,4,10,0.5714285714285714,0.2413793103448276,1.4285714285714286,2,0,0,0.0,0.06896551724137931,0.0,1,0,0,0.0,0.034482758620689655,0.0,7,3,7,0.42857142857142855,0.2413793103448276,1.0,10,5,11,0.5,0.3448275862068966,1.1,5,3,9,0.6,0.1724137931034483,1.8,4,2,5,0.5,0.13793103448275862,1.25,1,0,0,0.0,0.034482758620689655,0.0,4,1,2,0.25,0.13793103448275862,0.5,1,0,0,0.0,0.034482758620689655,0.0,1,0,0,0.0,0.034482758620689655,0.0,8,5,10,0.625,0.27586206896551724,1.25,1,1,2,1.0,0.034482758620689655,2.0,0,0,0,,0.0,,1,0,0,0.0,0.034482758620689655,0.0,0,0,0,,0.0,,0,0,0,,0.0,,1,0,0,0.0,0.034482758620689655,0.0,0,0,0,,0.0,,Raul Villar,BC Barcelona,1340,16,False
SPAIN,2024-2025,35529,5,16,6,20,14,5,2,1,6,1,0,22.820062500000002,0.375,0.5,0.35714285714285715,0.53125,1.1547344110854503,0.875,3,3,1.0,1,0,0.0,10,2,6,10,2,0,0,0.2,0.3,0,0,0.6,0.6666666666666666,5,3,8,3,2,2,1,0.6,0.8,0,0,1.6,0.3333333333333333,10,3,8,8,2,2,1,0.3,0.5,0.25,0.4,0,0,0.8,0.7142857142857143,4,2,6,4,2,0,0,0.5,,0.5,0.75,0,0,1.5,0.2857142857142857,0,0,,0.0,0,0,,0.0,2,1,0.5,0.125,12,4,0.3333333333333333,0.75,0,0,0,0,2,1,4,0,8,4,4,2,5,0.5,0.25,1.25,0,0,0,,0.0,,0,0,0,,0.0,,4,2,6,0.5,0.25,1.5,6,1,3,0.16666666666666666,0.375,0.5,8,2,6,0.25,0.5,0.75,5,3,8,0.6,0.3125,1.6,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,1,0,0,0.0,0.0625,0.0,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,Pavel Savkov,Bitci Baskonia,1326,5,False
SPAIN,2024-2025,35077,27,47,32,93,0,0,47,32,29,14,3,4.388668085106384,0.6808510638297872,0.6808510638297872,,0.6808510638297872,1.4595103578154427,0.0,38,29,0.7631578947368421,14,6,0.42857142857142855,37,25,50,0,0,37,25,0.6756756756756757,0.6756756756756757,4,2,1.3415892672858618,0.9024390243902439,4,2,4,0,0,4,2,0.5,0.5,1,1,1.126126126126126,0.0975609756097561,25,14,28,0,0,25,14,0.56,0.56,,0.56,6,4,1.1577424023154848,0.5319148936170213,22,18,36,0,0,22,18,0.8181818181818182,0.8181818181818182,,0.8181818181818182,0,0,1.6363636363636365,0.46808510638297873,28,22,0.7857142857142857,0.5957446808510638,19,10,0.5263157894736842,0.40425531914893614,0,0,,0.0,0,0,,0.0,28,22,19,10,0,0,0,0,0,0,11,7,14,0.6363636363636364,0.23404255319148937,1.2727272727272727,3,0,0,0.0,0.06382978723404255,0.0,2,1,2,0.5,0.0425531914893617,1.0,20,17,34,0.85,0.425531914893617,1.7,11,7,14,0.6363636363636364,0.23404255319148937,1.2727272727272727,1,0,0,0.0,0.02127659574468085,0.0,0,0,0,,0.0,,6,5,10,0.8333333333333334,0.1276595744680851,1.6666666666666667,5,2,4,0.4,0.10638297872340426,0.8,0,0,0,,0.0,,2,1,2,0.5,0.0425531914893617,1.0,17,11,22,0.6470588235294118,0.3617021276595745,1.2941176470588236,0,0,0,,0.0,,13,11,22,0.8461538461538461,0.2765957446808511,1.6923076923076923,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,3,2,4,0.6666666666666666,0.06382978723404255,1.3333333333333333,Amida Brimah,Valencia BC,1325,27,True
